parameter,value,num_trials,auc,accuracy,rmse,log_loss,auc_std,accuracy_std,rmse_std,log_loss_std
p_guess,0.0,3,0.6014513961505784,0.6782589676290464,0.5130839122758073,0.793699502774652,0.0,0.0,0.0,1.1102230246251565e-16
p_guess,0.05,3,0.796548632442324,0.7410323709536307,0.436439317549233,0.5696992080257478,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.0
p_guess,0.1,3,0.7978394998692896,0.7465004374453194,0.4241440849174302,0.5392980432866111,0.0,0.0,0.0,0.0
p_guess,0.15000000000000002,3,0.799239020325469,0.7465004374453194,0.4178016465797875,0.5247894545032872,0.0,0.0,5.551115123125783e-17,0.0
p_guess,0.2,3,0.8002596848245213,0.7462817147856518,0.4149205340912196,0.5183482478614497,0.0,0.0,0.0,0.0
p_guess,0.25,3,0.8003451571792694,0.7458442694663167,0.4146241429132201,0.517293400495574,0.0,0.0,5.551115123125783e-17,0.0
p_guess,0.30000000000000004,3,0.8003738521992027,0.7458442694663167,0.416501461985191,0.5203606014637852,0.0,0.0,0.0,0.0
p_guess,0.35000000000000003,3,0.8003309628455657,0.7430008748906388,0.420340576796208,0.5269158163788583,0.0,1.1102230246251565e-16,0.0,0.0
p_guess,0.4,3,0.8002001503169728,0.7150043744531933,0.42600204533409775,0.5366963661932079,0.0,0.0,0.0,0.0
